trial_number,model_name,display_name,hyperparameters,selection_status,validation_verdict,error_message,rmse,mae,r2,composite_score,test_rmse,test_mae,test_r2,test_composite_score,validation_pass_rate,failed_count,hard_failed_count,warning_count,suspicious_count,durability_caution_count,dataset_anomaly_count
19,LGBMRegressor,LightGBM,"{""n_estimators"": 500, ""learning_rate"": 0.28435242812326017, ""num_leaves"": 15, ""min_child_samples"": 27, ""subsample"": 0.9931822601293434, ""colsample_bytree"": 0.6020578388506386}",no_improvement,WARN,,3.7922879794653204,2.3498143244721597,0.9428415142758197,0.9160206011251809,2.5758505551296476,1.7313657891140974,0.9744064164275587,0.9461631854568998,0.2824427480916031,0,0,188,68,188,85
20,LGBMRegressor,LightGBM,"{""n_estimators"": 500, ""learning_rate"": 0.29709726849259055, ""num_leaves"": 17, ""min_child_samples"": 30, ""subsample"": 0.9834759179106445, ""colsample_bytree"": 0.6213125717063523}",new_best,WARN,,3.694762032079759,2.2846395683202076,0.9459157720205693,0.918688391266774,2.5675595668348823,1.6424174572843535,0.9745709093555825,0.9468321027446714,0.2824427480916031,0,0,188,62,188,79
21,LGBMRegressor,LightGBM,"{""n_estimators"": 500, ""learning_rate"": 0.293941751954079, ""num_leaves"": 16, ""min_child_samples"": 30, ""subsample"": 0.993966498321017, ""colsample_bytree"": 0.6106960810089958}",new_best,WARN,,3.670934787706243,2.2751727267414275,0.9463593946943476,0.9192114633140825,2.491756708591018,1.5895778747840432,0.9760502465787202,0.948644944444553,0.2824427480916031,0,0,188,66,188,83
22,LGBMRegressor,LightGBM,"{""n_estimators"": 500, ""learning_rate"": 0.2873038322417153, ""num_leaves"": 16, ""min_child_samples"": 30, ""subsample"": 0.9946837257495312, ""colsample_bytree"": 0.6044312468549397}",no_improvement,WARN,,3.8289262467991265,2.3585292177178188,0.9412993746040204,0.9149912949828805,2.581404631694803,1.6563769825996038,0.9742959271184999,0.9464752190032595,0.2824427480916031,0,0,188,64,188,81
23,LGBMRegressor,LightGBM,"{""n_estimators"": 500, ""learning_rate"": 0.2718793948541658, ""num_leaves"": 17, ""min_child_samples"": 30, ""subsample"": 0.9968563777914933, ""colsample_bytree"": 0.6043275513806329}",no_improvement,WARN,,3.7899422300598666,2.356507551833521,0.9429074080390164,0.9160356869771301,2.6691204705257987,1.6128451116120255,0.972519405347422,0.9449493897689661,0.2824427480916031,0,0,188,64,188,81
24,LGBMRegressor,LightGBM,"{""n_estimators"": 400, ""learning_rate"": 0.11858282382364801, ""num_leaves"": 29, ""min_child_samples"": 23, ""subsample"": 0.8785156519663166, ""colsample_bytree"": 0.709619465108681}",new_best,WARN,,3.6708715699960783,2.2486787366445595,0.9465482908668663,0.9194186921326492,2.637207860581399,1.6466179941763657,0.9731726054085215,0.9454052571384737,0.2824427480916031,0,0,188,66,188,83
25,LGBMRegressor,LightGBM,"{""n_estimators"": 350, ""learning_rate"": 0.09544664347649036, ""num_leaves"": 32, ""min_child_samples"": 20, ""subsample"": 0.8508700576032155, ""colsample_bytree"": 0.7246709742927624}",no_improvement,WARN,,3.734478588676228,2.295061371620913,0.9446403856199505,0.9176859947048613,2.765947876799412,1.7629659192710752,0.9704894191623146,0.9421248778038065,0.2824427480916031,0,0,188,64,188,81
26,LGBMRegressor,LightGBM,"{""n_estimators"": 350, ""learning_rate"": 0.09792535892927084, ""num_leaves"": 31, ""min_child_samples"": 22, ""subsample"": 0.8707209384284887, ""colsample_bytree"": 0.7292447657899876}",no_improvement,WARN,,3.681728799678523,2.2754511821698125,0.9462304952238213,0.9190187793592748,2.7594460642871037,1.7998935519366426,0.9706279949842143,0.9420496661648057,0.2824427480916031,0,0,188,66,188,82
27,RandomForestRegressor,RandomForest,"{""n_estimators"": 600, ""max_depth"": 14, ""min_samples_split"": 10, ""min_samples_leaf"": 4, ""max_features"": null}",no_improvement,WARN,,4.974126669807222,3.554240894256906,0.9018669445986618,0.8802334980522238,4.685199950156014,3.291806411439829,0.9153267881205149,0.8898344080769299,0.2824427480916031,0,0,188,66,188,82
28,LGBMRegressor,LightGBM,"{""n_estimators"": 350, ""learning_rate"": 0.09518141346795127, ""num_leaves"": 33, ""min_child_samples"": 21, ""subsample"": 0.8558865874658927, ""colsample_bytree"": 0.7212313446013631}",no_improvement,WARN,,3.716172468392787,2.281881011822172,0.945242392589195,0.9181995866366977,2.8669749106298563,1.8318002530787407,0.9682942844648288,0.9396507063065582,0.2824427480916031,0,0,188,66,188,83
29,LGBMRegressor,LightGBM,"{""n_estimators"": 400, ""learning_rate"": 0.08772808992184572, ""num_leaves"": 27, ""min_child_samples"": 6, ""subsample"": 0.879633567951569, ""colsample_bytree"": 0.9766491817734808}",no_improvement,WARN,,3.8124466207973184,2.3218060415169677,0.9423386270101004,0.9157432611189084,2.7740891162414765,1.7835796715574508,0.9703154417100572,0.941841258793105,0.2824427480916031,0,0,188,64,188,81
30,LGBMRegressor,LightGBM,"{""n_estimators"": 300, ""learning_rate"": 0.05, ""num_leaves"": 25, ""min_child_samples"": 10, ""subsample"": 0.8, ""colsample_bytree"": 0.8}",no_improvement,WARN,,3.7702203217559456,2.4407605396593484,0.9436794083222807,0.9160698611422692,3.069659700753813,2.069050023633834,0.9636528603603178,0.9340555659088691,0.2824427480916031,0,0,188,65,188,81
31,LGBMRegressor,LightGBM,"{""n_estimators"": 250, ""learning_rate"": 0.14081885718616938, ""num_leaves"": 40, ""min_child_samples"": 24, ""subsample"": 0.9100341305627905, ""colsample_bytree"": 0.6957623797528287}",no_improvement,WARN,,3.687087160308695,2.2735112239556323,0.9460838497894999,0.9189100699767709,3.0080910107783363,1.9049630326527918,0.9650962798661377,0.9362850543137419,0.2824427480916031,0,0,188,63,188,80
32,LGBMRegressor,LightGBM,"{""n_estimators"": 250, ""learning_rate"": 0.1491196087004231, ""num_leaves"": 44, ""min_child_samples"": 24, ""subsample"": 0.9112409532274761, ""colsample_bytree"": 0.6966472674075208}",no_improvement,WARN,,3.7632720905449775,2.309801708272708,0.943766896905806,0.9169340351583062,2.8651692401266584,1.8555096873073875,0.9683342095067728,0.9395542479165526,0.2824427480916031,0,0,188,63,188,79
